nFID, Class
4171, 0
4172, 0
4173, 0
4174, 0
4175, 0
4176, 0
4177, 0
4178, 0
4179, 0
4180, 0
4181, 0
4182, 0
4183, 0
4184, 0
4185, 0
4186, 0
4187, 0
4188, 0
4189, 0
4190, 0
4191, 0
4192, 0
4193, 0
4194, 0
4195, 0
4196, 0
4197, 0
4198, 0
4199, 0
4200, 0
4201, 0
4202, 0
4203, 0
4204, 0
4205, 0
4206, 0
4207, 0
4208, 0
4209, 0
4210, 0
4211, 0
4212, 0
4213, 0
4214, 0
4215, 0
4216, 0
4218, 0
4219, 0
4217, 0
4220, 0
4221, 0
